#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
165,DAME SARR,FCB,12,12.7,5.8,2.1,4.0,0.521,0.8,1.8,0.429,0.8,1.5,0.556,0.6,1.1,1.7,0.7,0.2,0.3,0.8,1.5,145,0.617,0.615,150.5,6.2,10.8,8.6,7.3,15.2,0.7,2.2,19.7,-3.0,1.4,114.0,116.8,-2.8,37.0,13.0,153.0,F,240,0,0,0,0,0,0,0,21,0,0.079,0.8,0.2,0.4,8,4,0.667,0.2,0.1,0.3,BARCA
166,NEMANJA RADOVIC,MUR,29,11.1,5.7,2.3,4.3,0.54,0.4,0.8,0.5,0.6,0.9,0.72,0.9,1.2,2.1,0.2,0.1,0.1,0.9,1.5,121,0.602,0.583,176.0,9.5,13.4,11.4,4.3,16.0,0.7,1.0,23.6,-6.7,1.3,106.7,112.0,-5.3,78.6,14.1,321.3,PF,95,0,0,0,0,0,0,0,26,0,0.088,0.3,0.2,0.2,15,14,0.517,0.1,0.5,0.6,CB GIRONA
167,NIHAD DJEDOVIC,UNI,22,14.5,5.7,1.7,4.2,0.413,0.5,2.1,0.255,1.7,2.0,0.822,0.4,1.4,1.8,1.3,0.5,0.0,0.7,1.3,163,0.559,0.478,149.1,3.5,12.5,7.9,12.9,12.5,2.0,0.4,18.4,0.8,1.4,113.8,109.6,4.3,81.9,12.5,318.4,SG,137,0,0,0,0,0,0,0,11,0,0.093,1.8,0.8,0.5,14,8,0.636,0.3,0.6,0.9,UCAM MURCIA CB
168,RAFAEL VILLAR,FOR,34,19.0,5.7,1.7,4.2,0.415,0.2,1.4,0.17,2.0,2.5,0.798,0.6,1.7,2.4,2.9,1.2,0.4,1.4,2.4,154,0.539,0.444,138.3,4.1,11.6,7.7,25.3,20.8,3.3,2.2,16.0,2.7,1.4,109.1,112.2,-3.1,183.3,12.7,646.4,PG,125,0,0,0,0,0,0,0,13,0,0.166,2.1,0.9,0.6,11,23,0.324,0.3,1.0,1.3,RIO BREOGAN
169,KRISTIAN KULLAMAE,BBB,24,15.0,5.6,2.2,6.2,0.356,0.7,2.8,0.258,0.5,0.8,0.632,0.1,1.5,1.5,2.0,0.3,0.1,0.9,1.4,226,0.429,0.413,124.5,0.7,12.4,6.4,24.2,12.3,1.1,0.6,24.2,2.7,0.9,90.5,117.6,-27.1,61.4,7.8,360.7,SG,89,0,0,0,0,0,0,0,18,0,0.148,2.1,0.3,0.1,6,18,0.25,-0.9,0.3,-0.6,BILBAO BASKET
170,INGUS JAKOVICS,LBC,32,15.1,5.6,1.7,5.2,0.317,1.2,4.1,0.292,1.1,1.5,0.75,0.2,0.8,1.0,2.2,0.5,0.0,1.3,2.3,232,0.478,0.431,136.0,1.3,6.7,4.0,22.5,18.6,1.6,0.0,21.9,0.7,1.1,96.0,126.9,-31.0,67.3,6.8,483.5,PG,104,0,0,0,0,0,0,0,18,0,0.126,1.6,0.3,0.3,7,25,0.219,-0.7,-0.2,-0.9,CB CORUNA
171,ALEIX FONT,LBC,29,13.4,5.6,2.1,4.7,0.456,0.9,2.4,0.357,0.5,0.7,0.737,0.6,0.7,1.2,0.7,0.4,0.0,0.7,2.3,204,0.565,0.548,155.0,4.9,6.4,5.6,8.7,11.6,1.5,0.0,19.1,-1.4,1.2,108.4,127.7,-19.3,62.9,9.9,389.5,SG,60,0,0,0,0,0,0,0,13,0,0.094,1.1,0.6,0.1,7,22,0.241,0.1,-0.2,-0.1,CB CORUNA
172,YOUSSOUPHA FALL,FCB,33,13.6,5.6,2.3,3.7,0.618,0.0,0.0,0.0,1.0,1.5,0.673,1.6,2.6,4.2,0.2,0.2,0.4,0.9,1.8,72,0.64,0.618,129.1,16.2,23.5,20.0,2.1,17.2,0.8,3.1,18.2,-5.7,1.5,119.1,112.4,6.7,158.1,16.5,448.4,C,15,2,0,0,0,0,0,0,13,0,0.076,0.2,0.2,0.4,19,14,0.576,0.8,0.7,1.5,BARCA
173,YVES PONS,SJG,16,19.0,5.5,2.0,5.3,0.381,1.2,3.8,0.317,0.3,0.4,0.714,0.8,1.9,2.7,0.5,0.4,0.4,1.1,1.6,229,0.505,0.494,141.2,4.9,12.5,8.5,4.6,17.1,1.2,2.2,15.7,-4.1,1.0,93.9,118.2,-24.3,48.4,7.2,304.6,GF,217,0,0,0,0,0,0,0,12,0,0.092,0.4,0.4,0.1,5,11,0.313,-0.4,0.2,-0.1,CB GRANADA
174,FERRAN BASSAS,AND,26,15.0,5.5,1.9,4.3,0.442,1.2,3.1,0.4,0.4,0.5,0.833,0.2,0.9,1.1,3.7,0.5,0.0,1.7,1.4,143,0.6,0.584,167.6,1.6,7.5,4.6,37.5,26.7,1.6,0.0,19.0,5.2,1.3,114.2,123.9,-9.7,121.0,13.0,389.5,PG,84,0,0,0,0,0,0,0,21,0,0.178,2.2,0.3,0.1,12,14,0.462,0.5,0.0,0.5,MORABANC ANDORRA
175,USMAN GARUBA,RMB,26,14.2,5.4,2.0,4.1,0.5,0.3,1.2,0.25,1.0,1.5,0.692,1.3,2.2,3.5,0.5,0.7,0.5,0.7,2.0,70,0.572,0.538,144.2,12.0,16.8,14.6,5.8,12.1,2.6,3.9,17.6,-2.3,1.3,118.3,102.9,15.4,126.1,16.6,370.5,C,176,0,0,0,0,0,0,0,18,0,0.084,0.8,1.1,0.4,23,3,0.885,0.6,1.0,1.6,REAL MADRID
176,BODIAN MASSA,MAN,28,17.4,5.4,2.0,4.1,0.491,0.0,0.0,0.0,1.3,2.1,0.617,1.9,3.6,5.5,1.1,0.6,0.3,1.6,3.0,187,0.53,0.491,110.8,12.8,27.9,19.9,9.7,23.6,1.9,1.8,16.8,-4.7,1.3,101.1,107.2,-6.1,139.8,11.4,487.2,C,208,0,0,0,0,0,0,0,12,0,0.104,0.7,0.4,0.5,14,14,0.5,-0.3,1.1,0.8,BAXI MANRESA
177,ALEX ABRINES,FCB,34,17.2,5.4,1.6,3.9,0.42,1.1,3.0,0.379,1.0,1.1,0.944,0.6,1.6,2.2,0.8,0.6,0.2,0.4,2.3,177,0.623,0.569,174.3,4.8,11.4,8.2,6.4,7.6,1.7,1.3,12.7,0.9,1.4,132.3,114.8,17.5,133.3,11.8,583.2,GF,152,0,0,0,0,0,0,0,20,0,0.074,2.2,1.6,0.3,20,14,0.588,1.3,0.7,2.0,BARCA
178,TROY CAUPAIN,MUR,16,13.5,5.3,1.9,5.2,0.361,1.0,3.5,0.286,0.6,0.8,0.692,0.2,1.0,1.2,1.2,0.6,0.0,1.1,1.4,223,0.479,0.458,133.9,1.6,9.5,5.4,15.4,16.1,2.5,0.0,22.8,-2.0,1.0,91.6,112.3,-20.6,33.4,8.4,216.5,G,207,0,0,0,0,0,0,0,17,0,0.106,1.1,0.6,0.2,6,10,0.375,-0.4,0.3,-0.1,CB GIRONA
179,BOUBACAR TOURE,BRE,13,12.1,5.3,2.0,3.4,0.591,0.0,0.0,0.0,1.3,2.3,0.567,1.2,1.9,3.1,0.4,0.2,0.6,0.9,2.0,91,0.603,0.591,115.8,11.3,19.0,15.2,5.9,17.3,1.0,5.8,20.3,-5.4,1.6,109.9,115.1,-5.2,49.5,15.4,157.8,C,94,0,0,0,0,0,0,0,14,0,0.085,0.4,0.3,0.7,4,9,0.308,0.1,0.2,0.3,DREAMLAND GRAN CANARIA
180,JAMES NNAJI,SJG,14,16.2,5.3,2.0,2.6,0.757,0.0,0.0,0.0,1.3,2.6,0.486,1.6,2.5,4.1,0.0,0.6,0.8,1.1,1.8,103,0.694,0.757,124.3,12.0,20.0,15.9,0.0,23.1,1.9,4.8,14.3,-7.0,2.0,111.7,112.4,-0.7,71.1,14.9,227.0,C,17,2,0,0,0,0,0,0,15,0,0.076,0.0,0.5,1.0,4,10,0.286,0.2,0.3,0.5,CB GRANADA
181,ZIGA SAMAR,GCN,18,14.6,5.3,1.9,4.8,0.395,0.8,1.9,0.4,0.7,0.8,0.929,1.1,1.2,2.3,1.4,1.2,0.1,1.2,2.7,160,0.515,0.477,172.4,10.5,10.4,10.4,15.4,19.3,4.4,0.4,21.1,-2.1,1.1,103.2,115.1,-11.9,62.0,12.5,262.8,PG,101,0,0,0,0,0,0,0,11,0,0.109,1.1,1.0,0.2,9,9,0.5,-0.1,0.3,0.2,DREAMLAND GRAN CANARIA
182,GIORGI BEZHANISHVILI,GRA,12,17.9,5.3,2.3,3.7,0.614,0.0,0.1,0.0,0.8,1.4,0.529,1.5,1.8,3.3,0.4,0.6,0.3,0.9,3.3,193,0.612,0.614,114.3,9.9,12.9,11.3,4.0,17.6,1.8,1.6,13.1,-3.6,1.4,114.2,118.3,-4.2,41.9,11.1,214.2,PF,51,0,0,0,0,0,0,0,14,0,0.093,0.5,0.6,0.4,3,9,0.25,0.2,0.2,0.3,FORCA LLEIDA CE
183,MIQUEL SALVO,GCN,36,13.7,5.1,1.6,3.4,0.48,0.4,1.3,0.311,1.4,1.8,0.813,0.3,1.5,1.8,0.7,0.3,0.1,0.6,1.0,156,0.609,0.537,160.3,2.4,14.6,8.6,8.1,12.7,1.2,0.7,17.0,-1.1,1.5,117.8,118.3,-0.4,117.0,12.6,494.9,F,111,0,0,0,0,0,0,0,16,0,0.078,1.1,0.5,0.5,19,17,0.528,0.7,0.4,1.0,DREAMLAND GRAN CANARIA
184,HUGO GONZALEZ,RMB,31,14.4,5.1,1.7,4.0,0.432,0.5,1.7,0.264,1.2,1.5,0.783,0.7,1.6,2.4,0.9,0.5,0.4,0.8,2.4,178,0.544,0.488,147.9,6.4,12.4,9.7,9.5,14.2,1.8,2.8,17.7,-1.4,1.3,111.4,106.0,5.4,100.8,11.8,447.1,F,209,0,0,0,0,0,0,0,14,0,0.086,1.1,0.6,0.4,28,3,0.903,0.3,1.1,1.4,REAL MADRID
185,JUAN NUNEZ,FCB,20,17.1,5.1,2.0,4.9,0.412,0.5,2.0,0.225,0.6,0.8,0.75,0.4,2.8,3.1,3.4,0.9,0.1,1.4,2.0,162,0.485,0.459,138.7,2.7,19.7,11.6,29.9,20.6,2.6,0.3,18.0,5.3,1.0,104.7,110.6,-5.9,110.0,12.5,341.0,PG,112,0,0,0,0,0,0,0,11,0,0.17,2.5,0.6,0.2,11,9,0.55,0.0,0.6,0.6,BARCA
186,AUGUSTO LIMA,LBC,16,14.6,5.0,2.0,3.6,0.552,0.0,0.0,0.0,1.0,1.6,0.64,1.4,2.9,4.4,1.4,0.6,0.4,1.1,1.8,89,0.58,0.552,119.2,12.9,26.1,19.5,16.0,20.7,2.1,3.1,17.0,-1.1,1.4,112.3,120.0,-7.7,91.4,15.5,233.2,PF,142,0,0,0,0,0,0,0,12,0,0.112,1.3,0.5,0.4,3,13,0.188,0.2,0.1,0.3,CB CORUNA
187,MIGUEL GONZALEZ,ZAR,34,18.7,4.9,1.8,3.6,0.496,0.9,2.2,0.432,0.5,0.6,0.842,1.1,2.3,3.4,0.9,0.7,0.1,0.7,1.9,181,0.649,0.628,177.0,7.5,15.9,11.6,7.2,15.6,1.9,0.7,10.8,-0.4,1.4,127.9,118.1,9.8,169.1,11.7,635.1,GF,174,0,0,0,0,0,0,0,18,0,0.084,1.3,1.0,0.2,13,21,0.382,1.1,0.5,1.5,CASADEMONT ZARAGOZA
188,AUGUSTIN UBAL,GRA,30,14.4,4.9,1.6,3.9,0.398,0.2,1.1,0.188,1.6,2.0,0.814,0.8,1.8,2.6,0.7,0.9,0.2,1.0,1.7,179,0.514,0.424,139.9,7.2,16.5,11.6,8.3,17.7,3.3,1.7,18.7,-3.9,1.3,100.6,111.8,-11.2,100.6,11.8,432.0,G,54,0,0,0,0,0,0,0,13,0,0.082,0.7,0.9,0.5,9,21,0.3,-0.3,0.7,0.4,FORCA LLEIDA CE
189,DEREK COOKE JR.,FOR,10,18.7,4.9,2.2,3.4,0.647,0.0,0.0,0.0,0.5,1.3,0.385,2.2,3.4,5.6,0.9,0.8,0.2,0.7,2.6,108,0.617,0.647,103.2,14.2,24.2,18.9,8.3,15.0,2.2,1.2,11.3,-0.5,1.4,124.1,109.0,15.1,65.1,14.6,186.6,,75,0,0,0,0,0,0,0,7,0,0.108,1.3,1.1,0.4,3,7,0.3,0.3,0.3,0.7,RIO BREOGAN
190,XAVIER RATHAN-MAYES,RMB,27,13.5,4.9,1.7,4.5,0.377,0.7,2.6,0.286,0.7,1.1,0.655,0.2,0.9,1.1,1.4,0.4,0.1,1.0,1.4,224,0.486,0.459,131.8,2.2,6.9,4.7,16.1,16.2,1.6,0.8,20.7,-0.4,1.1,98.4,112.5,-14.0,57.4,8.3,365.8,SG,161,0,0,0,0,0,0,0,16,0,0.101,1.4,0.4,0.2,23,4,0.852,-0.4,0.6,0.2,REAL MADRID
191,OLEK BALCEROWSKI,UNI,31,11.7,4.8,1.7,2.6,0.65,0.1,0.3,0.4,1.3,2.0,0.661,0.6,1.2,1.7,0.6,0.3,0.5,0.5,2.5,101,0.694,0.675,171.1,6.2,12.8,9.5,7.6,13.0,1.3,5.0,15.6,-1.1,1.9,130.1,108.2,21.9,98.3,14.9,362.9,C,70,0,0,0,0,0,0,0,16,0,0.07,1.1,0.6,0.8,23,8,0.742,0.9,0.8,1.7,UCAM MURCIA CB
192,YANKUBA SIMA,UNI,29,15.7,4.8,2.1,4.0,0.53,0.0,0.1,0.333,0.5,1.0,0.483,0.7,2.1,2.8,0.8,0.2,0.3,0.7,2.4,214,0.536,0.534,134.6,5.7,17.6,11.5,7.4,13.9,0.8,2.3,15.1,-1.4,1.2,104.4,112.2,-7.8,89.1,9.1,454.0,C,190,0,0,0,0,0,0,0,12,0,0.09,1.0,0.3,0.2,18,11,0.621,0.0,0.7,0.7,UCAM MURCIA CB
193,MELVIN EJIM,UNI,29,14.0,4.7,1.7,4.3,0.392,0.3,1.2,0.265,1.0,1.3,0.789,0.7,1.4,2.1,0.9,0.6,0.4,0.9,2.1,212,0.483,0.428,144.6,6.1,12.9,9.4,9.0,15.0,2.2,3.1,18.7,-2.0,1.1,98.1,109.2,-11.1,77.3,9.3,405.3,SF,188,0,0,0,0,0,0,0,13,0,0.078,1.0,0.7,0.3,20,9,0.69,-0.4,0.8,0.4,UCAM MURCIA CB
194,FELIPE DOS ANJOS,AND,34,13.9,4.7,2.1,2.9,0.742,0.0,0.0,0.0,0.4,1.1,0.417,1.2,1.8,3.0,0.1,0.3,0.5,0.6,1.6,93,0.705,0.742,115.9,11.2,16.6,13.9,1.4,14.4,1.2,4.2,12.8,-3.4,1.6,128.5,120.1,8.4,146.5,15.4,473.6,C,28,1,0,0,0,0,0,0,15,0,0.072,0.2,0.6,0.4,14,20,0.412,0.9,0.2,1.2,MORABANC ANDORRA
195,JOAN SASTRE,TEN,30,17.6,4.7,1.7,3.5,0.481,0.7,2.0,0.344,0.6,0.8,0.739,0.3,1.8,2.1,0.9,0.7,0.1,0.4,1.4,186,0.603,0.58,156.5,2.8,13.9,8.5,8.0,8.7,2.3,0.4,12.2,1.5,1.3,124.0,117.3,6.7,120.9,11.4,527.6,SF,61,0,0,0,0,0,0,0,14,0,0.086,2.5,1.9,0.2,23,7,0.767,0.8,0.5,1.2,LENOVO TENERIFE
196,PAYTON WILLIS,TEN,5,12.9,4.6,1.6,5.2,0.308,0.8,2.6,0.308,0.6,0.8,0.75,0.0,0.4,0.4,0.2,0.2,0.2,0.2,1.2,238,0.414,0.385,136.5,0.0,4.9,2.4,2.6,3.5,0.9,1.9,22.7,-0.5,0.9,88.1,119.7,-31.6,2.5,5.1,64.5,SG,68,0,0,0,0,0,0,0,10,0,0.063,1.0,1.0,0.2,4,1,0.8,-0.1,0.0,-0.1,LENOVO TENERIFE
197,JOHNNY HAMILTON,FOR,10,10.8,4.5,1.7,2.7,0.63,0.0,0.0,0.0,1.1,1.4,0.786,0.5,2.1,2.6,0.1,0.1,0.4,0.8,1.6,125,0.679,0.63,141.5,5.6,24.2,14.8,1.8,19.4,0.5,4.1,17.8,-6.9,1.7,111.8,116.4,-4.7,30.3,13.9,107.9,C,231,0,0,0,0,0,0,0,11,0,0.066,0.1,0.1,0.5,3,7,0.3,0.1,0.1,0.2,RIO BREOGAN
198,ALBERTO DIAZ,UNI,32,17.3,4.4,1.4,3.4,0.413,0.9,2.4,0.359,0.8,1.0,0.774,0.7,1.5,2.2,3.5,0.8,0.1,0.7,1.2,109,0.579,0.541,154.6,4.7,11.2,7.9,28.5,15.2,2.5,0.4,12.0,9.3,1.3,131.9,109.7,22.2,204.1,14.5,554.8,PG,64,0,0,0,0,0,0,0,13,0,0.153,5.1,1.2,0.3,21,11,0.656,1.4,1.0,2.5,UCAM MURCIA CB
199,YOANKI MENSIA,ZAR,30,14.9,4.4,1.5,3.9,0.397,0.1,0.7,0.182,1.2,1.8,0.636,1.4,2.0,3.4,0.9,1.0,0.1,0.6,1.9,158,0.467,0.414,121.5,11.8,17.3,14.5,8.5,11.4,3.5,1.0,15.8,-0.1,1.1,109.1,114.3,-5.2,123.1,12.6,445.9,SF,173,0,0,0,0,0,0,0,13,0,0.075,1.4,1.7,0.5,11,19,0.367,0.2,0.6,0.7,CASADEMONT ZARAGOZA
200,KOSTAS ANTETOKOUNMPO,MUR,14,12.3,4.4,1.8,2.4,0.735,0.0,0.1,0.0,0.8,2.6,0.306,1.5,2.0,3.5,1.0,0.2,0.8,1.1,2.5,92,0.612,0.735,104.1,14.3,18.9,16.6,13.8,23.1,0.9,6.8,17.4,-3.3,1.8,108.0,104.2,3.8,59.5,15.4,171.9,PF,72,0,0,0,0,0,0,0,13,0,0.093,0.9,0.2,1.1,8,6,0.571,0.1,0.5,0.5,CB GIRONA
201,SERGI MARTINEZ,SJG,28,21.6,4.3,1.5,4.3,0.361,0.7,2.2,0.306,0.5,0.9,0.625,1.8,2.9,4.7,0.9,0.7,0.0,0.6,1.6,219,0.463,0.441,129.3,9.7,16.9,13.2,6.3,12.2,1.7,0.0,11.0,-0.2,1.0,107.6,116.8,-9.1,136.8,8.7,606.0,F,25,1,0,0,0,0,0,0,13,0,0.083,1.4,1.1,0.2,11,17,0.393,0.1,0.6,0.7,CB GRANADA
202,KHALIFA DIOP,BASK,34,15.2,4.2,1.8,2.6,0.689,0.0,0.0,0.0,0.6,1.5,0.373,1.5,2.7,4.1,0.7,0.4,0.5,1.0,2.1,139,0.636,0.689,106.1,12.3,22.0,17.2,7.0,22.7,1.4,3.5,13.1,-3.4,1.6,113.3,115.4,-2.1,158.6,13.2,515.6,FC,118,0,0,0,0,0,0,0,11,0,0.081,0.7,0.4,0.6,18,16,0.529,0.4,0.6,1.0,BASKONIA
203,EDGAR VICEDO,GRA,16,16.1,4.2,1.3,3.6,0.362,0.7,2.3,0.306,0.9,1.3,0.7,0.7,2.3,2.9,0.4,0.5,0.2,0.4,1.6,210,0.501,0.457,136.8,5.2,19.1,11.8,4.4,8.2,1.6,1.2,13.4,-0.5,1.2,106.6,112.8,-6.2,53.5,9.4,257.7,SF,194,0,0,0,0,0,0,0,11,0,0.063,1.2,1.3,0.3,4,12,0.25,0.1,0.3,0.4,FORCA LLEIDA CE
204,D.J. STEPHENS,MUR,16,13.0,4.2,1.7,3.6,0.466,0.6,2.0,0.281,0.3,0.4,0.571,0.4,2.2,2.6,0.4,0.3,0.8,0.3,1.1,153,0.548,0.543,131.8,3.5,19.3,11.6,4.9,7.6,1.0,6.6,14.7,-0.5,1.2,109.9,104.1,5.8,62.6,12.8,207.7,GF,199,0,0,0,0,0,0,0,15,0,0.07,1.2,0.8,0.1,8,8,0.5,0.1,0.5,0.6,CB GIRONA
205,AMIDA BRIMAH,VAL,19,10.2,4.1,1.3,1.8,0.714,0.0,0.0,0.0,1.4,1.8,0.771,0.9,1.5,2.4,0.4,0.0,1.1,0.7,1.5,41,0.764,0.714,148.6,11.1,16.6,14.1,4.9,20.5,0.0,11.2,14.6,-4.2,2.2,133.9,110.9,23.0,77.4,18.3,193.5,C,139,0,0,0,0,0,0,0,12,0,0.048,0.5,0.0,1.0,15,4,0.789,0.6,0.3,0.9,VALENCIA BASKET
206,PEP BUSQUETS,JOV,10,12.6,4.0,1.4,2.6,0.538,0.6,1.4,0.429,0.6,1.0,0.6,0.5,1.4,1.9,0.9,0.3,0.1,0.3,1.3,107,0.658,0.654,156.7,5.6,13.1,9.7,11.3,9.0,1.3,0.8,13.1,2.5,1.5,135.4,113.8,21.5,35.8,14.8,126.0,F,98,0,0,0,0,0,0,0,11,0,0.075,3.0,1.0,0.4,6,4,0.6,0.4,0.1,0.5,JOVENTUT BADALONA
207,ELI JOHN N'DIAYE,RMB,30,14.1,4.0,1.5,3.8,0.391,0.6,2.2,0.273,0.4,0.6,0.632,1.0,1.8,2.8,0.3,0.4,0.2,0.6,1.8,216,0.486,0.47,129.6,9.7,14.0,12.0,3.3,12.7,1.7,1.5,15.6,-2.9,1.0,103.4,106.8,-3.5,80.6,9.0,424.0,C,170,0,0,0,0,0,0,0,11,0,0.059,0.5,0.7,0.2,27,3,0.9,-0.1,1.0,0.9,REAL MADRID
208,GUILLEM JOU,MAN,16,11.7,3.9,1.1,2.3,0.486,0.9,2.0,0.438,0.8,0.8,1.0,0.6,1.6,2.2,0.3,0.4,0.1,0.0,1.2,96,0.733,0.676,192.4,6.5,17.9,11.9,4.2,0.0,1.7,1.2,9.9,1.7,1.7,167.1,108.4,58.7,62.0,15.3,187.0,SG,213,0,0,0,0,0,0,0,10,0,0.049,0.0,0.0,0.3,6,10,0.375,0.7,0.4,1.1,BAXI MANRESA
209,SANTIAGO VESCOVI,MAN,24,11.1,3.9,1.2,3.0,0.403,0.7,2.0,0.34,0.8,1.0,0.826,0.7,1.0,1.7,0.8,0.4,0.1,0.3,1.3,155,0.566,0.514,156.9,6.8,12.1,9.3,11.1,7.9,1.7,0.8,14.6,1.8,1.3,125.8,110.9,15.0,71.6,12.7,267.3,G,232,0,0,0,0,0,0,0,13,0,0.068,2.6,1.3,0.3,10,14,0.417,0.5,0.5,1.0,BAXI MANRESA
210,JAIME FERNANDEZ,ZAR,22,11.5,3.9,1.5,2.9,0.54,0.4,1.1,0.36,0.4,0.9,0.4,1.1,1.8,2.9,0.3,0.4,0.4,0.2,2.1,112,0.592,0.611,130.0,12.2,19.8,15.9,3.5,6.5,1.6,3.6,13.4,-0.4,1.3,128.0,115.1,13.0,78.5,14.4,252.7,PG,57,0,0,0,0,0,0,0,15,0,0.056,1.2,1.6,0.3,9,13,0.409,0.5,0.3,0.8,CASADEMONT ZARAGOZA
210,JAIME FERNANDEZ,ZAR,22,11.5,3.9,1.5,2.9,0.54,0.4,1.1,0.36,0.4,0.9,0.4,1.1,1.8,2.9,0.3,0.4,0.4,0.2,2.1,112,0.592,0.611,130.0,12.2,19.8,15.9,3.5,6.5,1.6,3.6,13.4,-0.4,1.3,128.0,115.1,13.0,78.5,14.4,252.7,C,57,0,0,0,0,0,0,0,15,0,0.056,1.2,1.6,0.3,9,13,0.409,0.5,0.3,0.8,CASADEMONT ZARAGOZA
211,MUSA SAGNIA,MAN,33,14.5,3.8,1.5,3.6,0.425,0.5,1.8,0.276,0.3,0.6,0.45,1.4,1.7,3.1,0.5,0.5,0.4,0.8,1.9,209,0.493,0.492,115.1,11.0,15.4,13.1,5.7,17.3,1.9,2.7,14.3,-3.2,1.1,100.9,107.7,-6.7,105.8,9.4,477.0,C,44,0,0,0,0,0,0,0,14,0,0.07,0.6,0.7,0.2,17,16,0.515,-0.2,1.0,0.8,BAXI MANRESA
212,GUILLEM FERRANDO,SJG,24,9.6,3.8,1.2,3.2,0.377,0.9,2.1,0.412,0.5,0.7,0.765,0.2,0.5,0.8,1.7,0.3,0.0,1.0,1.0,200,0.545,0.513,155.3,2.6,7.2,4.8,31.3,22.8,1.4,0.0,21.7,0.7,1.2,102.7,118.4,-15.7,51.6,10.1,229.6,PG,180,0,0,0,0,0,0,0,17,0,0.105,1.6,0.2,0.2,7,17,0.292,-0.1,0.2,0.1,CB GRANADA
213,JOAQUIN RODRIGUEZ,ZAR,20,12.0,3.8,1.6,4.2,0.373,0.4,1.7,0.212,0.3,0.3,1.0,0.4,0.7,1.1,1.3,0.6,0.1,0.8,1.9,231,0.438,0.416,158.6,4.2,6.9,5.6,15.4,15.7,2.4,0.5,18.7,0.3,0.9,96.4,116.8,-20.4,30.3,7.0,239.9,G,79,0,0,0,0,0,0,0,10,0,0.086,1.6,0.7,0.1,10,10,0.5,-0.2,0.2,-0.1,CASADEMONT ZARAGOZA
214,STEFAN JOVIC,VAL,23,13.7,3.7,1.5,3.4,0.449,0.4,1.3,0.3,0.3,0.5,0.636,0.2,1.5,1.7,4.3,0.7,0.1,1.5,1.9,140,0.519,0.506,138.5,1.9,12.9,7.5,42.9,29.7,2.8,1.0,16.4,9.6,1.1,112.3,109.5,2.9,116.6,13.1,314.9,G,65,0,0,0,0,0,0,0,11,0,0.171,2.8,0.5,0.1,16,7,0.696,0.3,0.6,0.9,VALENCIA BASKET
215,PAU RIBAS,JOV,30,11.6,3.7,1.4,3.0,0.451,0.8,2.1,0.387,0.2,0.2,0.857,0.0,1.0,1.0,1.1,0.1,0.0,0.6,1.1,206,0.595,0.582,169.5,0.4,10.5,5.7,15.6,15.3,0.6,0.0,15.5,1.7,1.2,113.7,118.5,-4.7,69.1,9.7,348.9,SG,73,0,0,0,0,0,0,0,11,0,0.083,2.0,0.2,0.1,17,13,0.567,0.3,0.2,0.5,JOVENTUT BADALONA
216,OUSMANE N'DIAYE,GRA,13,14.3,3.7,1.5,3.7,0.396,0.7,2.0,0.346,0.1,0.2,0.5,1.2,2.0,3.2,0.2,0.4,0.5,0.9,1.5,215,0.491,0.49,124.2,10.1,18.2,13.9,2.8,19.7,1.4,4.2,14.7,-5.4,1.0,95.5,118.3,-22.8,40.3,9.0,185.8,FC,66,0,0,0,0,0,0,0,9,0,0.061,0.3,0.4,0.0,2,11,0.154,-0.2,0.1,0.0,FORCA LLEIDA CE
217,GUILLEM VIVES,JOV,32,15.7,3.5,1.2,2.9,0.402,0.8,2.0,0.422,0.3,0.4,0.846,0.4,1.4,1.8,1.8,0.5,0.2,0.7,2.8,213,0.573,0.549,167.0,3.1,11.2,7.3,17.1,18.4,1.9,1.4,11.5,3.3,1.2,116.8,115.9,0.9,98.1,9.1,502.6,PG,80,0,0,0,0,0,0,0,9,0,0.098,2.6,0.8,0.1,16,16,0.5,0.5,0.5,1.0,JOVENTUT BADALONA
218,ALEXANDER MADSEN,FOR,30,12.5,3.5,1.4,3.0,0.461,0.3,1.1,0.235,0.5,0.7,0.714,0.7,1.5,2.2,0.7,0.4,0.4,0.6,2.1,202,0.534,0.506,141.0,7.1,15.6,11.2,9.3,16.2,1.7,4.1,14.3,-1.5,1.2,105.4,115.6,-10.2,80.1,10.0,374.3,F,82,0,0,0,0,0,0,0,12,0,0.073,1.1,0.6,0.2,8,22,0.267,0.0,0.4,0.4,RIO BREOGAN
